Corpus,Label,ID,Quote Text,Response Text
GEN,sarc,GEN_sarc_1482,"Don't you get it Bassman? lyteboy can raise any issue he likes, but God help the conservative for calling him on his blatant ignorance and bigotry against anything and anyone who dares disagree with his warped view of reality. He doesn't need reason nor a rational thought process in order to attack us. All that is required is that we dare to comment at all. Like a poisonous viper he will strike out without ever considering if what he say's is either true or reasonable.","I'm with Smiley: you're describing yourself perfectly, save for referring to conservatives instead of liberals."
GEN,sarc,GEN_sarc_1483,the movement of charged particles is not matter. matter moves. the movement itself is not matter,"That's deep.  Movement is not matter, I will use that the next time I decide to babble.  Are the particles no longer matter when there moving ?  Your funny."
GEN,sarc,GEN_sarc_1484,"amos, as frustrating as it is, we are dealing with juvenile attitudes, people whose maturity, as well as their emotional and psychological development, has been severely stunted. republicans/conservatives have morals, character and integrity and it makes it an uphill battle for us. well, when the civil war begins, i have no doubts we will win..afterall, we would be facing wimps, sissies and snivelling little brats","Looks like my first response to this was deleted? I'll risk it again since this post was not deleted.  Anyhoo,  This post just wreaks of the emotional and psychological development, maturity, morality, character, and integrity of SOME Republicans/Conservatives. emoticonXRolleyes   Waxy"
GEN,sarc,GEN_sarc_1485,"Soooo, um, pregnancies are solely a factor of a woman's behavior, eh?No males involved?",Of course it's solely a product of women's behavior simone. It's the women that has to make the phone call to the stork. The stork doesn't answer calls from men.
GEN,sarc,GEN_sarc_1486,"Well sure, he wouldn't. But I doubt he'd approach torture from the standpont of anything constitutes it, either. And if someone were concerned about what constituted torture, I doubt he'd pretend it wasn't a valid question, as you're doing.How do you know exactly what Jesus would approve and condemn??? Do you now do what fundies do and claim to speak for him? Jesus said some pretty rough stuff at times. He talked about people being thrown into darkess with weeping and gnashing of teeth, and being cast into hell fire.","I knew the mangling of Jesus's teachings would be forthcoming, and entertaining. emoticonXHoho   And of course lying about what I've said is just par for the course. Standard stuff, nothing to compare with trying to make Jesus out to be pro-cruelty."
GEN,sarc,GEN_sarc_1487,"So you respond with yet another fundie website. While it is technically correct that Kinsey thought there were only a small number of completely homosexual people, he reported exactly the same about heterosexuals - he claimed that most people were somewhere on a contiuum between homo and hetero sexuality. Surveys always underreport the number of gay people because there is still a social stigma attached to being gay. Many surveys report that even those who have engaged in same-sex activity usually consider themselves straight.",Sounds like someone could be lying... hmmm who could it be? emoticonXIc
GEN,sarc,GEN_sarc_1488,"I don't now, nor have I ever run away from debates here or anywhere else. The fact is that none of you have an original thought between you so I'm not here to banter back and forth anymore, but to give my opinions and move on to another subject. The reality is that opinions are all we have here so arguing minutia back and forth is a waste of time and bandwidth. I really don't feel the need to respond to the names you mooks end up calling me since I know my place in eternity, so have at it for all I care. It makes no difference to me at all. emoticonXAgree","My thoughts are my own, not from some 2000 year old Book that makes as much sense as a bag of Rocks. And I have only ever called anyone a name in response to an attack on me,   If you call what you have been doing debating then I see what the problem really is."
GEN,sarc,GEN_sarc_1489,"Correct. He would also break the speed limit, but not run a stop light...but he protected innocent people with violence toward criminals. Anyway, I said ""Batman type"", not copies of Batman. Biff! Bam! Pow!I suppose you'd have had him arrested for Bat-tery and supported the criminal defense fund (...had you been in the script).",It might be telling that super heroes typically don't use firearms. That I'd prefer my crowds to have few if any guns concealed within hardly makes me pro-crime. Nor does it make me a pacifist. I'm a big fan of violence. The hands on kind.
GEN,sarc,GEN_sarc_1490,Not true.,Name them. Real contemporary people who testified about a real superman. And don't forget to identify the time period and where they lived and their written historical accounts.
GEN,sarc,GEN_sarc_1491,Your pretty slow aren't you,Wow. I particularly like the part where you criticize someone for a lack of intelligence while making an elementary grammar mistake. It's you're not your.  
GEN,sarc,GEN_sarc_1492,Now if I could just convince you to vote for Bush....,Haaa Haaa Haaa Haaa haaa haaa haaa haaa Thats a good one not. emoticonXClown
GEN,sarc,GEN_sarc_1493,Well now my gay and liberal friends have resorted to Pope bashing........so very sad..........,"Or possibly your Holy Fathe has resorted to XXXXX-bashing. It's all perspective. Frankly, I don't think that the views on this message board will fuel discrimination and hatred of Popes everywhere around the world, so I think they have less to answer for."
